zipcode,street,neighbourhood,city,state,country,longitude,latitude
11678122,Rua Dois,Costa Nova,Caraguatatuba,SP,Brasil,-45.4309294,-23.6975573
11678124,Rua Marginal Quatro,Costa Nova,Caraguatatuba,SP,Brasil,-45.432751,-23.7085275
11678126,Rua Cinco,Costa Nova,Caraguatatuba,SP,Brasil,-45.4431513,-23.712999
11678128,Avenida Seis,Costa Nova,Caraguatatuba,SP,Brasil,-45.4285087,-23.7013912
11678130,Rua Sete,Costa Nova,Caraguatatuba,SP,Brasil,-45.4339287,-23.6975017
11678132,Rua Oito,Costa Nova,Caraguatatuba,SP,Brasil,-45.4409911,-23.7038649
11678134,Rua Nove,Costa Nova,Caraguatatuba,SP,Brasil,-45.4336808,-23.695951
11678135,Rua Dez,Costa Nova,Caraguatatuba,SP,Brasil,-45.4356952,-23.6975874
11678136,Rua Onze,Costa Nova,Caraguatatuba,SP,Brasil,-45.4423683,-23.6620941
11678137,Rua Doze,Costa Nova,Caraguatatuba,SP,Brasil,-45.4380321,-23.7032624
11678138,Rua Treze,Costa Nova,Caraguatatuba,SP,Brasil,-45.4374537,-23.7029692
11678140,Rua Quatorze,Costa Nova,Caraguatatuba,SP,Brasil,-45.4358686,-23.7020693
11678142,Rua Quinze,Costa Nova,Caraguatatuba,SP,Brasil,-45.4359242,-23.6925347
11678144,Rua Dezesseis,Costa Nova,Caraguatatuba,SP,Brasil,-45.435363,-23.7016256
11678146,Rua Dezessete,Costa Nova,Caraguatatuba,SP,Brasil,-45.4347216,-23.701358
11678148,Rua Dezoito,Costa Nova,Caraguatatuba,SP,Brasil,-45.3418607,-23.5831431
11678150,Rua Dezenove,Costa Nova,Caraguatatuba,SP,Brasil,-45.4340252,-23.7016964
11678152,Rua Vinte,Costa Nova,Caraguatatuba,SP,Brasil,-45.3481411,-23.5884326
11660494,Rua Derval Teixeira,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4166202,-23.6180568
11660495,Rua Grigore Tripac,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4197238,-23.6168457
11660496,Rua Manoel Amaral,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4172291,-23.6180433
11660497,Rua Alcides Alves Pereira,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4173113,-23.618726
11660498,Rua Luiza Brito Amaral,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4187864,-23.6196807
11660515,Rua Jorge Willi Filho,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4193358,-23.6179814
11660525,Rua Luiza Fernandes Moreira,Jardim Califórnia,Caraguatatuba,SP,Brasil,-45.4193178,-23.6189729
11667380,Avenida Itamar Hart Abubakir,Jardim das Flecheiras,Caraguatatuba,SP,Brasil,-45.4349761,-23.6903956
11667390,Avenida Renato Fida,Jardim das Flecheiras,Caraguatatuba,SP,Brasil,-45.4348745,-23.6909223
11667705,Travessa João Soares Pires,Jardim das Flecheiras,Caraguatatuba,SP,Brasil,-45.438264,-23.677493
11660410,Rua Benedito Zacarias Nepomuceno,Caputera,Caraguatatuba,SP,Brasil,-45.416887,-23.6208558
11660420,Rua das Marrequinhas,Caputera,Caraguatatuba,SP,Brasil,-45.4143943,-23.6180371
11660430,Rua Pedro Lippi,Caputera,Caraguatatuba,SP,Brasil,-45.4177597,-23.6207525
11660435,Rua João de Souza Matos,Caputera,Caraguatatuba,SP,Brasil,-45.418042,-23.622138
11660440,Rua Tertuliano Fogaça,Caputera,Caraguatatuba,SP,Brasil,-45.417495,-23.619912
11660445,Rua Manoel Nunes de Souza,Caputera,Caraguatatuba,SP,Brasil,-45.3371608,-23.5803898
11660451,Rua Seis,Caputera,Caraguatatuba,SP,Brasil,-45.45398,-23.6832813
11660452,Rua Sete,Caputera,Caraguatatuba,SP,Brasil,-45.4525603,-23.6834285
11660453,Rua Cinco,Caputera,Caraguatatuba,SP,Brasil,-45.4383752,-23.6256582
11660454,Rua João de Paulo Amaral,Caputera,Caraguatatuba,SP,Brasil,-47.1169485,-23.547882
11660455,Rua Albertino Baptista,Caputera,Caraguatatuba,SP,Brasil,-45.4197375,-23.6195337
11660456,Rua Oito,Caputera,Caraguatatuba,SP,Brasil,-45.4335127,-23.6158577
11660458,Rua Três,Caputera,Caraguatatuba,SP,Brasil,-45.4391028,-23.6257193
11660459,Rua Quatro,Caputera,Caraguatatuba,SP,Brasil,-45.4274228,-23.6179856
11660475,Rua Aléssio Bulgarelli,Caputera,Caraguatatuba,SP,Brasil,-45.4184152,-23.6188472
11660480,Rua Primeiro de Maio,Caputera,Caraguatatuba,SP,Brasil,-45.4355164,-23.6920748
11660485,Rua Tenente Francisco Ribeiro do Nascimento,Caputera,Caraguatatuba,SP,Brasil,-45.3502021,-23.6019853
11660490,Rua Antônio José Duarte,Caputera,Caraguatatuba,SP,Brasil,-45.4255367,-23.6233073
11660493,Rua Braz Frugoli de Cruz,Caputera,Caraguatatuba,SP,Brasil,-45.4208049,-23.6231356
11660500,Travessa Benedito da Silva Fogaça,Caputera,Caraguatatuba,SP,Brasil,-48.0427037,-23.578096
11660501,Travessa João da Silva Fogaça,Caputera,Caraguatatuba,SP,Brasil,-48.0236641,-23.5758179
11660505,Rua João Pessoa,Caputera,Caraguatatuba,SP,Brasil,-45.4384252,-23.6825441
11660510,Praça Domingos Della Mônica Barbosa,Caputera,Caraguatatuba,SP,Brasil,-45.4208049,-23.6231356
11660520,Largo Estrela Dalva,Caputera,Caraguatatuba,SP,Brasil,-46.8209019,-23.4171535
11660530,Rua Independência,Caputera,Caraguatatuba,SP,Brasil,-45.4219649,-23.6224194
11660551,Travessa Carlos Geuder,Caputera,Caraguatatuba,SP,Brasil,-45.4208049,-23.6231356
11660560,Rua Treze de Maio,Caputera,Caraguatatuba,SP,Brasil,-45.4227023,-23.6213964
11660565,Travessa Sebastião Brito,Caputera,Caraguatatuba,SP,Brasil,-50.3209756,-21.5025711
11660570,Travessa Manoel Duarte,Caputera,Caraguatatuba,SP,Brasil,-45.4251591,-23.6241418
11660580,Travessa Sebastião Fogaça,Caputera,Caraguatatuba,SP,Brasil,-48.0589334,-23.5923916
11660590,Rua Wilson de Castro,Caputera,Caraguatatuba,SP,Brasil,-45.4244373,-23.6159958
11660610,Rua Benedito Ayres Nepomuceno,Caputera,Caraguatatuba,SP,Brasil,-45.4210274,-23.622074
11660611,Travessa Benedito Ayres Nepomuceno,Caputera,Caraguatatuba,SP,Brasil,-45.4210274,-23.622074
11660620,Rua Benedita Alves Cruz,Caputera,Caraguatatuba,SP,Brasil,-45.4213865,-23.6224052
11676413,Rua Sagitário,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-46.4682554,-23.6136241
11676630,Alameda dos Alecrins,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-45.9225166,-23.2802193
11676685,Travessa Boto,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-46.4583176,-23.5401063
11676700,Rua Antônio Francisco Silva Sobrinho,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-45.3604361,-23.6127025
11676710,Rua Maria do Espírito Santo Lippi,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-45.3604361,-23.6127025
11676715,Rua Otoniel Macedo,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-45.3604361,-23.6127025
11676720,Rua Jorge Passos,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-45.4182825,-23.6166626
11676725,Rua Caceopéia,Jardim Capricórnio,Caraguatatuba,SP,Brasil,-45.3518052,-23.6088732
11670000,Avenida Manoel Severino de Castro,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4476812,-23.6871203
11670010,Rua Manoel Severino de Castro,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4476812,-23.6871203
11670015,Rua Luiz Jacinto da Silva,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4486843,-23.6905465
11670020,Rua Ismael Iglesias,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4430474,-23.6856639
11670021,Travessa Abidon Pereira dos Santos,Barranco Alto,Caraguatatuba,SP,Brasil,-46.8211414,-22.420825
11670022,Travessa Hum,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4479813,-23.6827364
11670025,Rua Dois,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4309294,-23.6975573
11670030,Avenida Hum,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4479813,-23.6827364
11670040,Rua Benedito Cruz,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4439706,-23.6843148
11670050,Rua Arnaldo Mateus Negro,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4446825,-23.6829482
11670060,Rua Álvaro Jorge,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4452176,-23.6822448
11670070,Rua Lourival de Oliveira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4453435,-23.6838074
11670080,Rua Mariana Gonçalves,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4457495,-23.6845026
11670090,Rua Manoel Paulino Ferreira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4452025,-23.6849058
11670100,Rua Lourival Paes,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4461624,-23.6858049
11670110,Rua Israel Iglesias,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4456639,-23.6870219
11670120,Rua Pedro de Oliveira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4454839,-23.6876092
11670130,Rua José Ferrari Pegoreli,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4453137,-23.6881584
11670140,Rua Boaventura de Souza,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4447943,-23.688802
11670150,Rua Benedito Severino Castro,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4485423,-23.6886324
11670160,Rua Sebastião Paulino Ferreira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4476803,-23.6894518
11670170,Rua Floriano Paulino Ferreira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.445879,-23.689325
11670180,Rua Antônio Paulino Ferreira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4445334,-23.6899826
11670190,Rua Benedito Paes,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4437379,-23.686728
11670200,Rua Cláudio Manuel da Costa,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4495157,-23.6867871
11670210,Rua Rosana,Barranco Alto,Caraguatatuba,SP,Brasil,-47.0046616,-23.6043409
11670220,Rua José Caetano de Oliveira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4506532,-23.6877175
11670230,Travessa Jordão Pedro,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4518868,-23.6888827
11670240,Travessa Rosa Paes,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4509898,-23.6892387
11670250,Rua José Domingos Cardoso,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4497673,-23.688382
11670260,Travessa Barranco Alto,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4481312,-23.687034
11670270,Rua Agenor Paes,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4452611,-23.6893863
11670280,Avenida Cândida de Souza,Barranco Alto,Caraguatatuba,SP,Brasil,-45.447095,-23.6907166
11670290,Rua Ismael Ferreira Santos,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4439119,-23.6901317
11670300,Rua Três,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4546166,-23.6818412
11670310,Rua Francisco Moacir Ferreira,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4474525,-23.6888716
11670320,Rua Cinco,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4557337,-23.6863944
11670330,Rua Amélia Ezequiel dos Santos,Barranco Alto,Caraguatatuba,SP,Brasil,-47.8510234,-23.3773396
11670340,Rua Sete,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4525603,-23.6834285
11670350,Rua Oito,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4338493,-23.6599879
11670360,Rua Maria Augusta Vieira Muniz,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4486843,-23.6905465
11670370,Rua Dez,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4564262,-23.6860185
11670380,Avenida Dois,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4348455,-23.7021007
11670390,Rua Onze,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4495775,-23.6918033
11670400,Avenida José Herculano,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4381462,-23.676881
11670401,Estrada do Rio Claro,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4639895,-23.6963077
11670402,Travessa Antônio Martins Filho,Barranco Alto,Caraguatatuba,SP,Brasil,-48.4955853,-22.9052663
11670410,Rua Odete,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4415948,-23.6892329
11670420,Rua Nossa Senhora Aparecida,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4420534,-23.689435
11670430,Rua São José,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4415537,-23.6895912
11670440,Rua Marítimo,Barranco Alto,Caraguatatuba,SP,Brasil,-46.6871535,-23.5579669
11670445,Rua Carre Requesens,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4474525,-23.6888716
11670450,Rua Ângela Maria Ferreira e Santos,Barranco Alto,Caraguatatuba,SP,Brasil,-45.4438444,-23.6879286
11660450,Rua Antônio Nardi,Jardim Estrela D¿Alva,Caraguatatuba,SP,Brasil,-45.4191503,-23.6202531
11660460,Rua João Vicente de Morais,Jardim Estrela D¿Alva,Caraguatatuba,SP,Brasil,-45.4211334,-23.6200444
11660465,Rua Aldair José dos Santos,Jardim Estrela D¿Alva,Caraguatatuba,SP,Brasil,-45.4203324,-23.6188002
11660470,Rua Pedro Galdino dos Santos,Jardim Estrela D¿Alva,Caraguatatuba,SP,Brasil,-45.420441,-23.6203297
11660600,Rua João Marcelo,Jardim Estrela D¿Alva,Caraguatatuba,SP,Brasil,-45.4200468,-23.6213671
11662545,Rua Leonor de Morais Lyria,Jardim Guaxinduba,Caraguatatuba,SP,Brasil,-45.3811895,-23.6252547
11667570,Rua Antônio Félix Pimenta,Jardim Flor do Mar,Caraguatatuba,SP,Brasil,-45.4357535,-23.6952421
11667580,Rua José Ferrari,Jardim Flor do Mar,Caraguatatuba,SP,Brasil,-45.4353763,-23.6951961
11667590,Rua Ponciano Valentim Correia,Jardim Flor do Mar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667765,Rua Heitor Ferrari,Jardim Flor do Mar,Caraguatatuba,SP,Brasil,-45.4357519,-23.6966661
11667110,Alameda Francisco Álvaro Bueno de Paiva,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4360207,-23.6790562
11667114,Rua Cruzeiro do Sul,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.3987671,-23.6196172
11667140,Rua Antonio Sequeira de Almeida,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4357968,-23.6840392
11667143,Rua Urbano Santos da Costa Araújo,Jardim Brasil,Caraguatatuba,SP,Brasil,-46.476251,-23.6700944
11667150,Alameda Pará,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.434416,-23.6834938
11667160,Rua Braz Ricardo Santana,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4362343,-23.6845884
11667164,Rua Dom Jorge Mascarenhas,Jardim Brasil,Caraguatatuba,SP,Brasil,-46.5338432,-23.7370142
11667180,Rua Lourenço da Veiga,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4391373,-23.6852824
11667200,Alameda Pedro Araújo Lima,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.435318,-23.6881568
11667210,Alameda Fernando de Melo Viana,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.438264,-23.677493
11667250,Avenida Cristóvão de Barros,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4358067,-23.6866705
11667255,Praça Engenheiro Marino Parolari,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.3581134,-23.5954945
11667260,Alameda Manoel Telles Barreto,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4372771,-23.6863826
11667270,Alameda Cosme Rangel,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4367135,-23.6845634
11667280,Rua Dom Pedro da Silva,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4357551,-23.6846132
11667290,Alameda Ana Maria de Jesus Ribeiro,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4347418,-23.6850373
11667300,Alameda Francisco de Assis Rosa Silva,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4338183,-23.6850802
11667310,Alameda José Francesconi,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4329054,-23.6847739
11667320,Travessa Américo Calandrelli,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.3581134,-23.5954945
11667355,Alameda Estácio de Alburquerque Coimbra,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.3581134,-23.5954945
11667375,Rua Luiz Brito de Almeida,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4399947,-23.6865365
11667715,Alameda Antônio Luiz Gonçalves da Câmara Coutinho,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4386874,-23.6827439
11667725,Alameda Diogo Botelho,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4385011,-23.6863647
11667730,Avenida Casemiro José Marques de Abreu,Jardim Brasil,Caraguatatuba,SP,Brasil,-45.4353709,-23.6805027
11667800,Rua Jaime Herculano,Jardim Brasil,Caraguatatuba,SP,Brasil,-46.7545655,-23.6686676
11667381,Rua Antônio Rosa Botelho,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4319949,-23.6942762
11667420,Rua Jayme Gomes Passos,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-46.6142544,-20.7204349
11667421,Rua Duílio Frugoli da Cruz,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667422,Rua Maria da Conceição Antero dos Santos,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667423,Rua Benedicto Pereira,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4296823,-23.7098809
11667424,Rua Quatro,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4324554,-23.6962086
11667450,Rua Sinésio Vitório Paes,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667470,Rua José Pereira da Silva,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.432968,-23.694965
11667484,Rua Oito,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4338493,-23.6599879
11667485,Rua Cinco ( Jardim Parnaso ),Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667500,Avenida José Cândido Capelli,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4380768,-23.6780573
11667501,Rua Benedita dos Santos Oliveira,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.9627127,-23.2007043
11667650,Rua Valdomiro Evangelista Pinto,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667812,Praça de Estudante,Jardim dos Sindicatos,Caraguatatuba,SP,Brasil,-49.7077353,-23.0410114
11674411,Rua José Benedito da Silva,Jardim Itaúna,Caraguatatuba,SP,Brasil,-46.6968391,-23.6349241
11674415,Rua Afonso Batista dos Santos,Jardim Itaúna,Caraguatatuba,SP,Brasil,-45.438038,-23.62905
11674570,Rua Hermínia Vicente dos Santos,Jardim Itaúna,Caraguatatuba,SP,Brasil,-45.4385244,-23.6263565
11674580,Rua Antônio Vitoriano Castilho,Jardim Itaúna,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11674591,Rua Altamir Tibiriçá Pimenta,Jardim Itaúna,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11674600,Rua Paulo Salamene,Jardim Itaúna,Caraguatatuba,SP,Brasil,-45.4369149,-23.6417616
11675565,Rua Benedita Maria das Dores,Jardim Horto,Caraguatatuba,SP,Brasil,-47.4392881,-23.5382914
11675566,Rua Joel Colber,Jardim Horto,Caraguatatuba,SP,Brasil,-45.4304556,-23.5983282
11675640,Rua Ester Colber,Jardim Horto,Caraguatatuba,SP,Brasil,-45.4304556,-23.5983282
11675641,Rua Quatro,Jardim Horto,Caraguatatuba,SP,Brasil,-45.4544038,-23.6823305
11675642,Rua D,Jardim Horto,Caraguatatuba,SP,Brasil,-45.3411043,-23.5918053
11675643,Travessa Um,Jardim Horto,Caraguatatuba,SP,Brasil,-45.3529767,-23.5985894
11675650,Travessa Rio do Ouro,Jardim Horto,Caraguatatuba,SP,Brasil,-45.426033,-23.6068369
11671250,Rua Antônio dos Santos,Jardim Joamar,Caraguatatuba,SP,Brasil,-45.4533989,-23.6779078
11671260,Avenida Geraldo Lopes,Jardim Joamar,Caraguatatuba,SP,Brasil,-45.4518047,-23.6779111
11669100,Rua Jacupiranga,Jardim Jaraguá,Caraguatatuba,SP,Brasil,-45.4428868,-23.696754
11669110,Rua Iguape,Jardim Jaraguá,Caraguatatuba,SP,Brasil,-45.4434318,-23.6969386
11669130,Rua Bertioga,Jardim Jaraguá,Caraguatatuba,SP,Brasil,-45.4443652,-23.6977406
11669140,Rua São Vicente,Jardim Jaraguá,Caraguatatuba,SP,Brasil,-45.4450916,-23.6975479
11669150,Rua Santos,Jardim Jaraguá,Caraguatatuba,SP,Brasil,-45.4454671,-23.6981496
11675000,Avenida Presidente Campos Salles,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4310592,-23.6156134
11675010,Praça Primeiro Centenário,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4238567,-23.6261097
11675020,Rua Antônio José Duarte,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4255367,-23.6233073
11675035,Rua Sebastiana Maria Conceição Silva,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4345074,-23.614846
11675040,Travessa Manoel Duarte,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4251591,-23.6241418
11675060,Rua Rio Branco,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4285446,-23.6349502
11675070,Rua E,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.395995,-23.619477
11675080,Rua Benedito Cardoso,Jaraguazinho,Caraguatatuba,SP,Brasil,-47.0338429,-22.9396271
11675090,Avenida Dois,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4258116,-23.6103856
11675100,Rua I,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4358445,-23.6373936
11675120,Rua Paulina Macedo Nardi,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4327918,-23.6139067
11675140,Rua Renato da Silva Freire,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4284918,-23.6200005
11675160,Rua João Souza,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4269955,-23.6207099
11675182,Praça das Crianças,Jaraguazinho,Caraguatatuba,SP,Brasil,-46.5197641,-23.648429
11675200,Praça Jorge Vitório de Souza,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4345074,-23.614846
11675250,Rodovia dos Tamoios,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4403644,-23.6009644
11675255,Largo Abel Batistucci,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4345074,-23.614846
11675300,Rua Oziel Egídio de Farias,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.433701,-23.6129025
11675305,Rua Benedito Silvério Santana,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4343401,-23.6138518
11675310,Rua Armando Mossabein,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.431186,-23.6139474
11675320,Rua César Augusto de Camargo,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4314243,-23.612595
11675330,Travessa César Augusto de Camargo,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4314243,-23.612595
11675340,Rua Antônio Fida,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4334027,-23.6138745
11675350,Rua Carmínio Peixoto,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4345074,-23.614846
11675360,Rua Antônio Hermenegildo de Macedo,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4321447,-23.6139214
11675380,Rua Joaquim Roque,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4340636,-23.6144962
11675390,Rua Odair Santana,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4267696,-23.6186286
11675400,Rua Francisca Alves da Conceição,Jaraguazinho,Caraguatatuba,SP,Brasil,-48.0259965,-23.5808492
11675410,Rua Fernando Hiroshi Nakamura,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4345074,-23.614846
11675420,Rua José Neder,Jaraguazinho,Caraguatatuba,SP,Brasil,-46.5988856,-23.56227
11675430,Rua João Euzébio Duarte,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4328277,-23.6151058
11675440,Rua Victoria Castilho Donofrio,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4345074,-23.614846
11675450,Rua Mário Magalhães,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4310651,-23.6119155
11675460,Rua Roque Donofrio,Jaraguazinho,Caraguatatuba,SP,Brasil,-45.4315358,-23.6115372
